customer_id,first_purchase_date,last_purchase_date,recency_days,frequency_orders,monetary_value_gbp,average_order_value_gbp,units_purchased,distinct_products,is_repeat_customer,r_score,f_score,m_score,rfm_score,rfm_segment,cluster_id,cluster_label
15530,2010-07-15,2011-11-18,22,5,1808.68,361.736,1328,111,True,4,4,4,12,Champions,2,Recent Growth Customers
15531,2011-11-09,2011-12-01,9,2,1972.39,986.195,1085,196,True,5,2,4,11,Potential Loyalists,2,Recent Growth Customers
15532,2010-06-08,2011-11-14,26,10,3738.85,373.885,1337,417,True,4,5,5,14,Champions,1,High-Value Champions
15533,2011-09-11,2011-11-20,20,3,807.57,269.19,289,73,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
15534,2009-12-14,2009-12-14,726,1,162.25,162.25,63,8,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15535,2010-09-16,2011-06-19,174,6,1044.3700000000001,174.0616666666667,314,88,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
15536,2010-10-26,2010-10-26,410,1,259.09,259.09,242,16,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
15537,2011-06-29,2011-06-29,164,1,110.92,110.92,29,24,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
15538,2010-02-14,2010-06-20,538,6,3358.3999999999996,559.7333333333332,1016,3,True,1,4,5,10,Cannot Lose Them,3,Lapsed Established Customers
15539,2011-12-02,2011-12-02,8,1,538.46,538.46,410,41,False,5,1,2,8,New Customers,2,Recent Growth Customers
15540,2010-11-29,2011-11-28,12,2,460.68,230.34,444,31,True,5,2,2,9,Potential Loyalists,2,Recent Growth Customers
15541,2011-08-17,2011-08-17,115,1,85.13000000000001,85.13000000000001,49,29,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
15542,2009-12-02,2010-07-15,513,3,855.71,285.2366666666667,418,212,True,1,3,3,7,At Risk,3,Lapsed Established Customers
15543,2010-09-06,2011-02-24,289,2,242.26,121.13,167,50,True,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
15544,2010-01-28,2011-11-30,10,20,7807.89,390.3945,6745,175,True,5,5,5,15,Champions,1,High-Value Champions
15545,2010-12-03,2011-10-16,55,2,288.96999999999997,144.48499999999999,162,78,True,4,2,2,8,Potential Loyalists,2,Recent Growth Customers
15546,2010-04-12,2010-04-12,607,2,1079.1000000000001,539.5500000000001,198,6,True,1,2,3,6,At Risk,3,Lapsed Established Customers
15547,2009-12-06,2011-12-02,8,26,10057.05,386.80961538461537,7278,652,True,5,5,5,15,Champions,1,High-Value Champions
15548,2010-04-23,2010-04-23,596,1,158.09,158.09,64,23,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15549,2010-01-11,2011-09-23,78,8,2334.16,291.77,936,139,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
15550,2009-12-03,2011-12-05,5,12,2211.05,184.2541666666667,1139,166,True,5,5,4,14,Champions,1,High-Value Champions
15551,2010-06-07,2011-11-03,37,7,1679.81,239.97285714285712,796,117,True,4,4,4,12,Champions,3,Lapsed Established Customers
15552,2010-03-26,2011-05-06,218,2,252.52,126.26,166,29,True,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
15553,2011-10-10,2011-10-10,61,1,428.93,428.93,449,51,False,3,1,2,6,Need Attention,2,Recent Growth Customers
15554,2011-03-07,2011-03-07,278,1,217.2,217.2,74,14,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
15555,2009-12-06,2011-11-27,13,36,11243.91,312.3308333333333,8511,667,True,5,5,5,15,Champions,1,High-Value Champions
15556,2011-11-15,2011-11-15,25,1,279.77,279.77,236,31,False,4,1,1,6,New Customers,2,Recent Growth Customers
15557,2011-11-11,2011-11-11,29,1,468.91,468.91,213,16,False,4,1,2,7,New Customers,2,Recent Growth Customers
15558,2010-03-10,2010-03-10,640,1,202.68,202.68,73,23,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15559,2010-05-20,2010-05-20,569,1,1109.4,1109.4,526,62,False,1,1,3,5,At Risk,4,Dormant Low-Value Customers
15560,2010-11-07,2010-11-07,398,2,153.52,76.76,72,10,True,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
15561,2010-02-14,2011-11-28,12,8,1934.3899999999999,241.79874999999998,1334,65,True,5,4,4,13,Champions,1,High-Value Champions
15562,2009-12-13,2010-12-23,352,3,671.4300000000001,223.81000000000003,560,32,True,2,3,3,8,At Risk,3,Lapsed Established Customers
15563,2010-01-28,2011-11-17,23,7,2859.46,408.4942857142857,3005,179,True,4,4,4,12,Champions,1,High-Value Champions
15564,2010-02-01,2010-09-02,464,2,70.74000000000001,35.370000000000005,42,4,True,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
15565,2011-09-30,2011-10-20,51,2,173.16,86.58,60,8,True,4,2,1,7,Need Attention,2,Recent Growth Customers
15566,2009-12-15,2010-11-12,393,2,227.87,113.935,153,9,True,2,2,1,5,Hibernating,4,Dormant Low-Value Customers
15567,2011-11-21,2011-11-21,19,1,186.01,186.01,223,7,False,5,1,1,7,New Customers,2,Recent Growth Customers
15568,2011-09-27,2011-12-07,3,3,758.29,252.76333333333332,461,27,True,5,3,3,11,Potential Loyalists,2,Recent Growth Customers
15569,2010-02-28,2011-08-28,104,10,3583.45,358.34499999999997,1734,123,True,3,5,5,13,Loyal Customers,3,Lapsed Established Customers
15570,2010-03-28,2011-12-02,8,25,8736.49,349.45959999999997,4079,442,True,5,5,5,15,Champions,1,High-Value Champions
15571,2009-12-06,2011-11-28,12,14,3892.35,278.025,2411,442,True,5,5,5,15,Champions,1,High-Value Champions
15572,2010-04-14,2011-12-05,5,10,3965.2,396.52,2089,259,True,5,5,5,15,Champions,1,High-Value Champions
15573,2009-12-10,2011-11-08,32,5,1188.42,237.68400000000003,770,181,True,4,4,3,11,Loyal Customers,2,Recent Growth Customers
15574,2010-09-01,2011-06-15,178,6,1101.44,183.57333333333335,750,191,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
15575,2010-03-30,2010-03-30,620,1,30.1,30.1,6,3,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15576,2011-11-02,2011-11-02,38,1,921.37,921.37,394,43,False,4,1,3,8,New Customers,2,Recent Growth Customers
15577,2009-12-13,2011-07-11,152,5,396.03000000000003,79.206,120,58,True,3,4,2,9,Need Attention,3,Lapsed Established Customers
15578,2011-06-30,2011-06-30,163,1,127.1,127.1,52,13,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
15579,2010-10-03,2011-10-02,69,5,1250.63,250.12600000000003,713,140,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
15580,2010-02-07,2010-11-28,377,8,1375.39,171.92375,955,150,True,2,4,4,10,Cannot Lose Them,3,Lapsed Established Customers
15581,2009-12-02,2011-08-11,121,38,7480.4,196.85263157894735,3028,542,True,3,5,5,13,Loyal Customers,1,High-Value Champions
15582,2011-05-03,2011-11-15,25,3,682.9100000000001,227.63666666666668,453,39,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
15583,2010-11-28,2010-11-28,377,1,95.96,95.96,56,37,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
15584,2010-02-07,2011-11-16,24,6,1268.2,211.36666666666667,483,174,True,4,4,4,12,Champions,2,Recent Growth Customers
15585,2011-06-16,2011-06-16,177,1,455.3,455.3,320,31,False,3,1,2,6,Need Attention,4,Dormant Low-Value Customers
15586,2010-01-08,2010-04-26,593,3,1139.1,379.7,1338,30,True,1,3,3,7,At Risk,3,Lapsed Established Customers
15587,2010-08-05,2011-10-20,51,7,1522.0800000000002,217.44000000000003,528,3,True,4,4,4,12,Champions,3,Lapsed Established Customers
15588,2010-01-31,2010-01-31,678,1,579.6,579.6,96,4,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
15589,2011-02-02,2011-03-29,256,3,478.53000000000003,159.51000000000002,243,28,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
15590,2010-04-12,2010-11-22,383,5,1496.6,299.32,832,75,True,2,4,4,10,Cannot Lose Them,3,Lapsed Established Customers
15591,2010-02-04,2010-05-06,583,3,217.9,72.63333333333334,58,6,True,1,3,1,5,At Risk,4,Dormant Low-Value Customers
15592,2011-10-24,2011-10-24,47,1,388.58,388.58,354,24,False,4,1,2,7,New Customers,2,Recent Growth Customers
15593,2011-09-30,2011-09-30,71,1,199.8,199.8,60,5,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
15594,2011-04-19,2011-11-24,16,5,1771.78,354.356,983,85,True,5,4,4,13,Champions,2,Recent Growth Customers
15595,2010-08-09,2010-08-09,488,1,357.6,357.6,144,4,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
15596,2010-07-28,2011-08-31,101,9,2727.72,303.08,1208,82,True,3,5,4,12,Loyal Customers,3,Lapsed Established Customers
15597,2010-05-13,2011-11-04,36,2,563.37,281.685,393,35,True,4,2,2,8,Potential Loyalists,2,Recent Growth Customers
15598,2010-10-08,2011-10-17,54,2,548.02,274.01,404,32,True,4,2,2,8,Potential Loyalists,2,Recent Growth Customers
15599,2010-09-20,2011-11-13,27,3,1250.06,416.68666666666667,1098,77,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
15600,2010-04-25,2010-10-07,429,4,1199.31,299.8275,657,55,True,1,3,3,7,At Risk,3,Lapsed Established Customers
15601,2009-12-01,2011-11-28,12,30,14191.74,473.058,10395,310,True,5,5,5,15,Champions,1,High-Value Champions
15602,2009-12-02,2011-12-01,9,16,3137.96,196.1225,2292,62,True,5,5,5,15,Champions,1,High-Value Champions
15603,2010-03-01,2011-09-22,79,2,88.48,44.24,128,4,True,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
15604,2011-10-18,2011-10-18,53,1,216.39,216.39,159,17,False,4,1,1,6,New Customers,4,Dormant Low-Value Customers
15605,2010-01-14,2011-11-03,37,9,1741.95,193.55,641,80,True,4,5,4,13,Champions,1,High-Value Champions
15606,2010-03-02,2011-10-09,62,17,5230.99,307.70529411764704,1615,84,True,3,5,5,13,Loyal Customers,1,High-Value Champions
15607,2010-01-08,2011-01-07,337,9,1708.97,189.88555555555556,1470,95,True,2,5,4,11,Cannot Lose Them,3,Lapsed Established Customers
15608,2010-10-20,2011-11-11,29,5,1785.98,357.196,1262,93,True,4,4,4,12,Champions,2,Recent Growth Customers
15609,2011-06-08,2011-06-08,185,1,298.48,298.48,148,16,False,3,1,2,6,Need Attention,4,Dormant Low-Value Customers
15610,2011-10-19,2011-10-19,52,1,112.46000000000001,112.46000000000001,66,6,False,4,1,1,6,New Customers,4,Dormant Low-Value Customers
15611,2010-01-25,2011-11-30,10,26,2997.28,115.28,747,43,True,5,5,5,15,Champions,1,High-Value Champions
15612,2011-10-09,2011-11-03,37,2,195.15,97.575,52,4,True,4,2,1,7,Need Attention,2,Recent Growth Customers
15613,2010-04-08,2010-04-08,611,1,433.71999999999997,433.71999999999997,700,27,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
15614,2010-03-23,2010-09-28,438,4,3147.36,786.84,1632,73,True,1,3,5,9,At Risk,3,Lapsed Established Customers
15615,2009-12-02,2011-11-29,11,47,21373.97,454.7653191489362,12090,292,True,5,5,5,15,Champions,1,High-Value Champions
15616,2010-09-27,2010-09-27,439,1,317.11,317.11,137,13,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
15617,2010-07-20,2010-11-08,397,3,828.5500000000001,276.18333333333334,485,41,True,2,3,3,8,At Risk,3,Lapsed Established Customers
15618,2011-07-26,2011-11-07,33,4,776.851,194.21275,454,39,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
15619,2011-11-29,2011-11-29,11,1,336.40000000000003,336.40000000000003,136,3,False,5,1,2,8,New Customers,2,Recent Growth Customers
15620,2010-10-26,2011-10-14,57,4,1942.36,485.59,1249,114,True,4,3,4,11,Potential Loyalists,3,Lapsed Established Customers
15621,2011-11-18,2011-12-05,5,4,1293.03,323.2575,501,11,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
15622,2010-03-04,2011-10-27,44,17,7852.61,461.9182352941176,4091,331,True,4,5,5,14,Champions,1,High-Value Champions
15623,2009-12-10,2011-07-21,142,8,2437.05,304.63125,1087,91,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
15624,2011-03-28,2011-08-15,117,4,588.13,147.0325,357,26,True,3,3,2,8,Need Attention,3,Lapsed Established Customers
15625,2010-06-15,2011-08-28,104,9,3236.4,359.6,3020,106,True,3,5,5,13,Loyal Customers,3,Lapsed Established Customers
15626,2010-10-14,2011-09-26,75,3,1067.52,355.84,1138,73,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
15627,2010-07-05,2010-09-08,458,2,566.9,283.45,344,23,True,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
15628,2009-12-13,2011-12-05,5,17,5333.08,313.7105882352941,3569,136,True,5,5,5,15,Champions,1,High-Value Champions
15629,2010-06-25,2010-09-15,451,4,2240.9,560.225,1518,39,True,1,3,4,8,At Risk,3,Lapsed Established Customers
15630,2010-03-05,2011-10-25,46,3,1481.4,493.8,987,76,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
15631,2010-03-07,2010-03-07,643,1,596.67,596.67,525,39,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
15632,2011-03-10,2011-11-24,16,8,3285.31,410.66375,2109,107,True,5,4,5,14,Champions,1,High-Value Champions
15633,2009-12-08,2010-07-18,510,13,4335.96,333.5353846153846,2048,77,True,1,5,5,11,Cannot Lose Them,3,Lapsed Established Customers
15634,2010-11-21,2011-11-22,18,2,554.65,277.325,227,34,True,5,2,2,9,Potential Loyalists,2,Recent Growth Customers
15635,2010-11-09,2010-11-09,396,1,100.35,100.35,5,2,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
15636,2010-05-19,2011-09-11,90,4,1444.58,361.145,560,39,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
15637,2009-12-15,2011-10-18,53,5,797.59,159.518,651,37,True,4,4,3,11,Loyal Customers,2,Recent Growth Customers
15638,2010-04-08,2010-11-26,379,6,2265.2,377.5333333333333,1134,20,True,2,4,4,10,Cannot Lose Them,3,Lapsed Established Customers
15639,2010-04-13,2011-07-28,135,3,1065.08,355.02666666666664,849,61,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
15640,2009-12-14,2011-12-05,5,29,23494.31,810.1486206896552,12140,303,True,5,5,5,15,Champions,1,High-Value Champions
15641,2009-12-06,2011-08-26,106,12,5345.55,445.46250000000003,4422,249,True,3,5,5,13,Loyal Customers,1,High-Value Champions
15642,2009-12-10,2009-12-10,730,1,105.78000000000002,105.78000000000002,270,6,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15643,2011-03-02,2011-06-01,192,3,664.0,221.33333333333334,246,31,True,2,3,3,8,At Risk,3,Lapsed Established Customers
15644,2011-03-23,2011-06-26,167,4,803.54,200.885,550,166,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
15645,2010-10-10,2011-11-21,19,3,1055.17,351.72333333333336,396,59,True,5,3,3,11,Potential Loyalists,2,Recent Growth Customers
15646,2010-10-25,2011-07-05,158,5,784.8100000000001,156.96200000000002,821,65,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
15647,2010-10-20,2010-10-20,416,1,169.0,169.0,124,11,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15648,2011-03-17,2011-05-19,205,2,639.5,319.75,218,23,True,2,2,3,7,At Risk,4,Dormant Low-Value Customers
15649,2010-11-17,2011-01-07,337,4,1660.35,415.0875,365,8,True,2,3,4,9,At Risk,3,Lapsed Established Customers
15650,2010-03-21,2010-07-06,522,2,553.88,276.94,210,33,True,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
15651,2010-04-22,2011-11-03,37,5,1259.06,251.81199999999998,871,52,True,4,4,4,12,Champions,2,Recent Growth Customers
15652,2010-08-11,2011-09-09,92,5,1405.94,281.188,657,93,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
15653,2011-08-16,2011-09-08,93,2,877.4399999999999,438.71999999999997,1200,4,True,3,2,3,8,Need Attention,3,Lapsed Established Customers
15654,2011-11-13,2011-11-30,10,2,922.53,461.265,475,15,True,5,2,3,10,Potential Loyalists,2,Recent Growth Customers
15655,2011-04-10,2011-04-10,244,1,560.67,560.67,324,34,False,2,1,2,5,Hibernating,4,Dormant Low-Value Customers
15656,2011-02-28,2011-10-25,46,4,748.5,187.125,343,46,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
15657,2011-11-17,2011-11-17,23,1,30.0,30.0,24,1,False,4,1,1,6,New Customers,4,Dormant Low-Value Customers
15658,2009-12-03,2011-06-02,191,8,2117.27,264.65875,627,79,True,2,4,4,10,Cannot Lose Them,3,Lapsed Established Customers
15659,2010-02-24,2011-10-27,44,3,532.49,177.49666666666667,161,14,True,4,3,2,9,Potential Loyalists,2,Recent Growth Customers
15660,2010-02-05,2011-11-14,26,15,2603.69,173.57933333333332,1783,73,True,4,5,4,13,Champions,1,High-Value Champions
15661,2010-05-10,2011-01-26,318,8,1215.95,151.99375,779,27,True,2,4,3,9,At Risk,3,Lapsed Established Customers
15662,2009-12-01,2010-02-16,662,2,283.73,141.865,145,12,True,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
15663,2011-08-25,2011-08-25,107,1,138.14,138.14,106,9,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
15664,2010-02-28,2011-10-20,51,4,1254.03,313.5075,530,54,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
15665,2010-03-14,2011-06-24,169,5,3987.07,797.414,2777,163,True,3,4,5,12,Loyal Customers,3,Lapsed Established Customers
15666,2010-08-01,2010-08-24,473,2,632.9399999999999,316.46999999999997,469,62,True,1,2,3,6,At Risk,4,Dormant Low-Value Customers
15667,2011-10-31,2011-10-31,40,1,301.32,301.32,240,13,False,4,1,2,7,New Customers,2,Recent Growth Customers
15668,2011-05-06,2011-05-06,218,1,76.32000000000001,76.32000000000001,72,1,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
15669,2011-03-21,2011-10-30,41,4,684.34,171.085,342,31,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
15670,2010-06-01,2011-02-16,297,2,325.2,162.6,132,19,True,2,2,2,6,Hibernating,4,Dormant Low-Value Customers
15671,2011-03-14,2011-11-21,19,7,2657.13,379.59000000000003,1699,52,True,5,4,4,13,Champions,1,High-Value Champions
15672,2009-12-14,2009-12-14,726,1,45.300000000000004,45.300000000000004,10,3,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15673,2010-02-22,2011-09-12,89,9,6204.32,689.3688888888888,3274,177,True,3,5,5,13,Loyal Customers,1,High-Value Champions
15674,2009-12-08,2011-09-27,74,13,6948.2300000000005,534.4792307692308,3648,262,True,3,5,5,13,Loyal Customers,1,High-Value Champions
15675,2010-10-31,2011-09-19,82,4,542.04,135.51,624,32,True,3,3,2,8,Need Attention,3,Lapsed Established Customers
15676,2011-03-01,2011-11-21,19,3,3435.76,1145.2533333333333,2252,191,True,5,3,5,13,Potential Loyalists,2,Recent Growth Customers
15677,2010-09-02,2011-10-21,50,3,1305.63,435.21000000000004,675,63,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
15678,2010-07-05,2011-10-18,53,3,1825.94,608.6466666666666,1022,77,True,4,3,4,11,Potential Loyalists,3,Lapsed Established Customers
15679,2011-06-10,2011-11-15,25,4,781.28,195.32,1170,98,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
15680,2009-12-02,2011-11-30,10,10,4028.69,402.869,2743,155,True,5,5,5,15,Champions,1,High-Value Champions
15681,2010-05-24,2011-11-14,26,14,2989.7,213.54999999999998,1392,48,True,4,5,5,14,Champions,1,High-Value Champions
15682,2010-01-21,2010-04-19,600,2,318.24,159.12,222,25,True,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
15683,2010-08-23,2011-08-14,118,2,524.54,262.27,332,25,True,3,2,2,7,Need Attention,4,Dormant Low-Value Customers
15684,2009-12-04,2010-06-10,548,3,173.95,57.98333333333333,77,9,True,1,3,1,5,At Risk,4,Dormant Low-Value Customers
15685,2010-09-15,2010-09-15,451,1,55.980000000000004,55.980000000000004,36,17,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15686,2010-10-15,2010-10-15,421,1,90.0,90.0,72,1,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15687,2011-01-13,2011-12-01,9,9,2993.1,332.56666666666666,1310,119,True,5,5,5,15,Champions,1,High-Value Champions
15688,2010-10-17,2010-10-17,419,1,190.57,190.57,95,26,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15689,2010-04-01,2011-08-12,120,3,521.03,173.67666666666665,207,20,True,3,3,2,8,Need Attention,3,Lapsed Established Customers
15690,2011-08-31,2011-12-05,5,2,239.76,119.88,408,19,True,5,2,1,8,Need Attention,2,Recent Growth Customers
15691,2009-12-06,2011-04-01,253,4,571.3,142.825,212,12,True,2,3,2,7,At Risk,3,Lapsed Established Customers
15692,2011-11-11,2011-11-11,29,1,191.04,191.04,138,12,False,4,1,1,6,New Customers,2,Recent Growth Customers
15693,2010-02-18,2010-02-18,660,1,37.5,37.5,30,1,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15694,2009-12-07,2011-12-09,1,24,9978.48,415.77,2467,55,True,5,5,5,15,Champions,1,High-Value Champions
15695,2010-01-27,2011-03-18,267,4,1131.04,282.76,484,55,True,2,3,3,8,At Risk,3,Lapsed Established Customers
15696,2010-01-24,2011-11-06,34,13,3881.2200000000003,298.55538461538464,1386,163,True,4,5,5,14,Champions,1,High-Value Champions
15697,2010-01-19,2010-01-19,690,1,246.75,246.75,127,14,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15698,2010-03-25,2010-03-25,625,1,46.2,46.2,60,2,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
15699,2011-11-22,2011-11-22,18,1,309.65,309.65,113,18,False,5,1,2,8,New Customers,2,Recent Growth Customers
15700,2011-06-19,2011-06-20,173,2,696.68,348.34,357,85,True,3,2,3,8,Need Attention,4,Dormant Low-Value Customers
15701,2011-08-21,2011-12-07,3,4,1529.0,382.25,912,193,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
15702,2010-01-26,2010-08-20,477,2,140.39000000000001,70.19500000000001,103,30,True,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
15703,2011-03-20,2011-03-20,265,1,211.5,211.5,66,5,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
15704,2010-05-05,2011-07-22,141,6,3734.6600000000003,622.4433333333334,1709,129,True,3,4,5,12,Loyal Customers,3,Lapsed Established Customers
