month_start,stock_code,description,revenue_gbp,units_sold,orders,identified_customers
2010-11-01,84192,ASSORTED COLOUR METAL CAT,17.5,14,2,2
2010-11-01,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,17.22,29,12,4
2010-11-01,gift_0001_20,Dotcomgiftshop Gift Voucher £20.00,17.02,1,1,0
2010-11-01,16016,LARGE CHINESE STYLE SCISSOR,17.0,20,2,2
2010-11-01,22218,CAKE STAND LACE WHITE,17.0,4,2,2
2010-11-01,47574B,ENGLISH ROSE SCENTED HANGING HEART,17.0,4,3,3
2010-11-01,85019A,ROMANTIC IMAGES NOTEBOOK SET,17.0,4,2,1
2010-11-01,85121C,RETRO LAUNDRY TUB PISTACHIO,17.0,2,1,1
2010-11-01,90026C,GLASS BEAD HOOP NECKLACE GREEN,17.0,2,1,1
2010-11-01,90026D,GLASS BEAD HOOP NECKLACE AMETHYST,17.0,2,1,1
2010-11-01,90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,16.990000000000002,2,2,1
2010-11-01,90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,16.98,2,2,0
2010-11-01,21366,MIRRORED WALL ART PHOTO FRAMES,16.97,3,2,1
2010-11-01,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,16.95,1,1,1
2010-11-01,21595,Dad's Cab Electronic Meter,16.94,2,2,0
2010-11-01,84711B,PINK OVAL SHAPE TRINKET BOX,16.94,2,2,0
2010-11-01,21722,SWEET PUDDING STICKER SHEET,16.84,16,4,1
2010-11-01,84917,WHITE HAND TOWEL WITH BUTTERFLY,16.84,4,3,0
2010-11-01,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,16.84,4,3,0
2010-11-01,17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,16.810000000000002,7,2,1
2010-11-01,84927D,LA PALMIERA TILE HOOK,16.810000000000002,7,2,1
2010-11-01,21268,VINTAGE BLUE TINSEL REEL,16.8,40,8,6
2010-11-01,37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,16.8,5,2,0
2010-11-01,79191D,RETRO PLASTIC DAISY TRAY,16.8,15,6,3
2010-11-01,84673B,BLUE FLY SWAT,16.7,16,12,4
2010-11-01,10123G,ARMY CAMO WRAPPING TAPE,16.68,21,8,5
2010-11-01,22858,EASTER TIN KEEPSAKE,16.56,9,3,2
2010-11-01,84989A,75 GREEN FAIRY CAKE CASES,16.5,30,4,4
2010-11-01,85226C,BLUE PULL BACK RACING CAR,16.5,30,6,6
2010-11-01,79051A,SMOKEY GREY COLOUR D.O.F. GLASS,16.310000000000002,17,3,2
2010-11-01,20652,BLUE POLKADOT LUGGAGE TAG,16.28,10,9,6
2010-11-01,20657,TROPICAL LUGGAGE TAG,16.25,13,7,7
2010-11-01,35471A,SET OF 3 BIRD L.BLUE FEATHER,16.25,13,7,7
2010-11-01,79192A,RETRO PLASTIC 70'S TRAY,16.25,13,5,5
2010-11-01,22880,NUMBER TILE VINTAGE FONT 1,16.22,6,4,2
2010-11-01,22248,DECORATION PINK CHICK MAGIC GARDEN,16.15,19,2,2
2010-11-01,85017C,ENVELOPE 50 CURIOUS IMAGES,16.15,19,4,4
2010-11-01,35651,VINTAGE BEAD PINK SCARF,16.13,1,1,0
2010-11-01,85160a,WHITE BIRD GARDEN DESIGN MUG,16.13,1,1,0
2010-11-01,20757,RED DAISY POCKET BOOK,16.11,18,8,7
2010-11-01,90214A,"LETTER ""A"" BLING KEY RING",16.0,16,15,5
2010-11-01,84712B,PINK JEWELLED PHOTO FRAME,15.9,2,2,1
2010-11-01,85030,FRENCH CHATEAU OVAL PLATTER,15.9,2,1,1
2010-11-01,21167,WHITE SAGE INCENSE,15.81,69,7,3
2010-11-01,10120,DOGGY RUBBER,15.75,75,12,12
2010-11-01,21425,SKULLS STORAGE BOX LARGE,15.629999999999999,3,3,1
2010-11-01,21031,SPACE CADET BLACK,15.600000000000001,14,2,2
2010-11-01,21320,GLASS CHALICE GREEN LARGE,15.299999999999999,6,1,1
2010-11-01,21946,PARTY TIME DESIGN FLANNEL,15.299999999999999,18,5,4
2010-11-01,22129,PARTY CONES CANDY TREE DECORATION,15.299999999999999,18,2,2
2010-11-01,35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",15.299999999999999,6,1,1
2010-11-01,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",15.299999999999999,6,4,4
2010-11-01,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,15.299999999999999,6,3,3
2010-11-01,90037A,TINY CRYSTAL BRACELET RED,15.299999999999999,6,1,1
2010-11-01,90164A,PINK ROSEBUD PEARL BRACELET,15.28,2,1,0
2010-11-01,90197B,BLACK GLASS BRACELET W HEART CHARMS,15.27,3,3,0
2010-11-01,22395,PAPERWEIGHT VINTAGE PAISLEY,15.259999999999998,5,3,2
2010-11-01,84508B,STRIPES DESIGN TEDDY,15.259999999999998,5,4,3
2010-11-01,84748,FOLK FELT HANGING MULTICOL GARLAND,15.24,2,2,0
2010-11-01,22264,FELT FARM ANIMAL WHITE BUNNY,15.219999999999999,16,5,2
2010-11-01,21402,RED EGG SPOON,15.18,30,6,3
2010-11-01,62094B,TURQ ICE CREAM BUM BAG,15.18,3,3,0
2010-11-01,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,15.18,3,3,0
2010-11-01,90214C,"LETTER ""C"" BLING KEY RING",15.15,15,13,6
2010-11-01,90129F,RED GLASS TASSLE BAG CHARM,15.120000000000001,6,4,1
2010-11-01,84510c,SET OF 4 POLKADOT COASTERS,15.059999999999999,6,3,0
2010-11-01,71270,PHOTO CLIP LINE,15.04,8,4,2
2010-11-01,37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",15.0,4,1,1
2010-11-01,72811,SMALL ZINC/GLASS CANDLEHOLDER,15.0,12,1,1
2010-11-01,75011,BLUE DAISY MOBILE,15.0,4,1,1
2010-11-01,82011C,BATHROOM SCALES FOOTPRINTS IN SAND,15.0,4,3,3
2010-11-01,84870B,BLUE GEISHA GIRL,15.0,4,1,1
2010-11-01,84926A,WAKE UP COCKEREL TILE COASTER,15.0,12,1,1
2010-11-01,90127A,PINK BEADS+HAND PHONE CHARM,15.0,12,1,1
2010-11-01,90144,SILVER DROP EARRINGS WITH FLOWER,15.0,4,1,1
2010-11-01,90149,SILVER FLOWR PINK SHELL NECKLACE,15.0,2,1,1
2010-11-01,90155,RESIN NECKLACE W PASTEL BEADS,15.0,2,2,2
2010-11-01,90163A,PINK ROSEBUD & PEARL NECKLACE,15.0,2,1,1
2010-11-01,90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,15.0,2,1,1
2010-11-01,21476,STEEL SWEETHEART ROUND TABLE CREAM,14.95,1,1,1
2010-11-01,21659,GLASS CAKE STAND,14.95,1,1,1
2010-11-01,90081A,LILY BROOCH AMETHYST COLOUR,14.850000000000001,3,1,1
2010-11-01,90081B,LILY BROOCH WHITE/SILVER COLOUR,14.850000000000001,3,1,1
2010-11-01,85024C,PINK SMALL JEWELLED PHOTOFRAME,14.849999999999998,9,4,4
2010-11-01,90130B,TURQ STONE/CRYSTAL EARRINGS,14.8,5,5,0
2010-11-01,71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",14.760000000000002,4,2,1
2010-11-01,84593,CROCHET ROSE DES CLOTHES HANGER,14.75,5,1,1
2010-11-01,85006,SET 4 NURSERY DES ROUND BOXES,14.75,5,4,4
2010-11-01,10123C,HEARTS WRAPPING TAPE,14.3,22,6,6
2010-11-01,21455,PAINTED YELLOW WOODEN DAISY,14.25,12,2,1
2010-11-01,16048,TEATIME ROUND PENCIL SHARPENER,14.069999999999999,99,4,1
2010-11-01,21306,SET/4 DAISY MIRROR MAGNETS,13.86,6,5,4
2010-11-01,20653,CHERRY BLOSSOM LUGGAGE TAG,13.78,8,6,3
2010-11-01,77101A,UNION FLAG WINDSOCK,13.76,10,4,3
2010-11-01,72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,13.75,5,2,1
2010-11-01,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,13.6,16,2,2
2010-11-01,22249,DECORATION WHITE CHICK MAGIC GARDEN,13.559999999999999,15,6,4
2010-11-01,90093,CLEAR CRYSTAL STAR PHONE CHARM,13.559999999999999,15,3,2
2010-11-01,46776D,WOVEN SUNSET CUSHION COVER,13.370000000000001,3,3,1
2010-11-01,21518,BANK ACCOUNT GREETING CARD,13.02,31,2,2
2010-11-01,84989a,75 GREEN FAIRY CAKE CASES,12.78,6,4,0
2010-11-01,21270,ANTIQUE CREAM CUTLERY CUPBOARD,12.75,1,1,1
2010-11-01,21632,VINTAGE PINK DECORATIVE PARASOL,12.75,1,1,1
2010-11-01,35646,VINTAGE BEAD PINK EVENING BAG,12.75,3,1,1
2010-11-01,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,12.75,1,1,1
2010-11-01,85018C,S/6 PAPER BOXES CURIOUS IMAGES,12.75,3,1,1
2010-11-01,85023B,EAU DE NILE JEWELLED PHOTOFRAME,12.75,5,3,3
2010-11-01,90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,12.74,2,2,0
2010-11-01,47567b,TEA TIME KITCHEN APRON,12.72,1,1,0
2010-11-01,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12.72,1,1,0
2010-11-01,20794,BLUE TILE HOOK,12.709999999999999,4,2,1
2010-11-01,21367,MIRRORED WALL ART GENTS,12.709999999999999,4,4,3
2010-11-01,21636,MADRAS NOTEBOOK MEDIUM,12.709999999999999,4,3,2
2010-11-01,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12.7,2,1,1
2010-11-01,90199D,5 STRAND GLASS NECKLACE AMBER,12.7,2,2,2
2010-11-01,90214E,"LETTER ""E"" BLING KEY RING",12.7,14,10,2
2010-11-01,16168M,FUNKY MONKEY GIFT BAG MEDIUM,12.69,21,6,1
2010-11-01,35914,PINK CHICK EGG WARMER + EGG CUP,12.629999999999999,3,2,0
2010-11-01,46776E,WOVEN CANDY CUSHION COVER,12.629999999999999,3,3,0
2010-11-01,47503H,ASS FLORAL PRINT SPIRIT LEVEL,12.629999999999999,3,3,0
2010-11-01,90125A,PINK BERTIE GLASS BEAD BAG CHARM,12.620000000000001,4,2,1
2010-11-01,85032B,BLOSSOM IMAGES GIFT WRAP SET,12.610000000000001,5,3,1
2010-11-01,90119,METALIC LEAVES BAG CHARMS,12.59,5,2,1
2010-11-01,90156,RESIN BRACELET W PASTEL BEADS,12.59,2,2,1
2010-11-01,84510a,SET OF 4 ENGLISH ROSE COASTERS,12.549999999999999,5,4,0
2010-11-01,84899F,YELLOW PURPLE DAISY FELT PURSE KIT,12.549999999999999,5,5,0
2010-11-01,22316,200 BENDY SKULL STRAWS,12.52,8,5,3
2010-11-01,47593A,CAROUSEL PONIES BABY BIB,12.5,10,7,7
2010-11-01,85194S,HANGING SPRING FLOWER EGG SMALL,12.350000000000001,19,3,3
2010-11-01,90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,12.32,2,2,1
2010-11-01,90027D,GLASS BEAD HOOP EARRINGS AMETHYST,12.240000000000002,4,3,2
2010-11-01,90129B,TURQUOISE GLASS TASSLE BAG CHARM,12.170000000000002,5,4,1
2010-11-01,22885,NUMBER TILE VINTAGE FONT 6,12.01,5,4,3
2010-11-01,22887,NUMBER TILE VINTAGE FONT 8,12.01,5,3,2
2010-11-01,16045,POPART WOODEN PENCILS ASST,12.0,100,1,1
2010-11-01,84985a,SET OF 72 GREEN PAPER DOILIES,11.92,4,4,0
2010-11-01,84611B,BLACK NEW BAROQUE FLOCK BOX,11.9,2,1,1
2010-11-01,84709B,PINK OVAL JEWELLED MIRROR,11.9,2,2,2
2010-11-01,84859C,PINK DISCO HANDBAG,11.9,2,2,2
2010-11-01,90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,11.9,2,1,1
2010-11-01,90179C,BLACK FINE BEAD NECKLACE W TASSEL,11.9,2,2,2
2010-11-01,90123D,WHITE HEART OF GLASS BRACELET,11.89,2,2,1
2010-11-01,84558a,3D DOG PICTURE PLAYING CARDS,11.82,2,2,0
2010-11-01,84908A,PINK 5 PATCH FLOWER CUSHION COVER,11.82,2,2,0
2010-11-01,90130A,WHITE STONE/CRYSTAL EARRINGS,11.810000000000002,4,2,1
2010-11-01,20666,ECONOMY HOLIDAY PURSE,11.8,4,4,4
2010-11-01,21898,POTTING SHED ROSE CANDLE,11.8,4,2,2
2010-11-01,90214M,"LETTER ""M"" BLING KEY RING",11.8,12,10,4
2010-11-01,22250,DECORATION BUTTERFLY MAGIC GARDEN,11.78,11,7,4
2010-11-01,21394,RED POLKADOT BEAKER,11.7,6,1,1
2010-11-01,21395,BLUE POLKADOT BEAKER,11.7,6,1,1
2010-11-01,62086A,PINK RETRO BIG FLOWER BAG,11.7,6,1,1
2010-11-01,84422,PINK/BLUE DISC/MIRROR STRING,11.7,9,4,1
2010-11-01,84531A,PINK KNITTED EGG COSY,11.7,6,1,1
2010-11-01,22263,FELT EGG COSY LADYBIRD,11.66,8,5,1
2010-11-01,84550,CROCHET LILAC/RED BEAR KEYRING,11.549999999999999,7,1,1
2010-11-01,85187,S/12 MINI RABBIT EASTER,11.549999999999999,7,2,2
2010-11-01,47504H,ENGLISH ROSE SPIRIT LEVEL,11.52,3,2,1
2010-11-01,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,11.43,3,2,0
2010-11-01,21635,MADRAS NOTEBOOK LARGE,11.25,3,2,2
2010-11-01,72133,COLUMBIAN CANDLE RECTANGLE,11.25,9,3,3
2010-11-01,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",11.25,9,6,6
2010-11-01,90212B,JET BLACK LAS VEGAS BRACELET ROUND,11.25,3,2,2
2010-11-01,16202B,PASTEL BLUE PHOTO ALBUM,11.1,2,1,1
2010-11-01,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,11.049999999999999,13,1,1
2010-11-01,47590b,PINK HAPPY BIRTHDAY BUNTING,11.02,1,1,0
2010-11-01,90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,11.02,2,2,0
2010-11-01,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,11.01,12,3,2
2010-11-01,16219,HOUSE SHAPE PENCIL SHARPENER,10.96,38,4,2
2010-11-01,21520,BOOZE & WOMEN GREETING CARD,10.93,25,3,2
2010-11-01,44234,ASSORTED CIRCULAR MOBILE,10.92,52,2,2
2010-11-01,21383,PACK OF 12 STICKY BUNNIES,10.83,12,5,3
2010-11-01,90136,PALE PINK/AMETHYST STONE NECKLACE,10.62,1,1,0
2010-11-01,84927E,FLOWERS TILE HOOK,10.52,3,3,1
2010-11-01,16156L,"WRAP, CAROUSEL",10.5,25,1,1
2010-11-01,16169P,WRAP GREEN RUSSIAN FOLKART,10.5,25,1,1
2010-11-01,17084J,LOVE POTION MASALA INCENSE,10.5,50,2,2
2010-11-01,21307,SET/4 BUTTERFLY MIRROR MAGNETS,10.5,5,4,4
2010-11-01,22039,BOTANICAL LILY GIFT WRAP,10.5,25,1,1
2010-11-01,90019B,GOLD M.O.P ORBIT BRACELET,10.46,2,2,1
2010-11-01,90214K,"LETTER ""K"" BLING KEY RING",10.45,9,7,4
2010-11-01,22879,NUMBER TILE VINTAGE FONT 0,10.370000000000001,3,3,1
2010-11-01,22886,NUMBER TILE VINTAGE FONT 7,10.370000000000001,3,3,0
2010-11-01,35633B,BLUE TINSEL GARLAND,10.26,54,4,4
2010-11-01,20801,LARGE PINK GLASS SUNDAE DISH,10.2,4,2,2
2010-11-01,21454,PAINTED PINK RABBIT,10.2,12,1,1
2010-11-01,21678,PAISLEY PATTERN STICKERS,10.2,12,2,2
2010-11-01,44228,CANNABIS LEAF BEAD CURTAIN,10.2,12,1,1
2010-11-01,47586A,PINK FAIRY CAKE CUSHION COVER,10.2,4,3,2
2010-11-01,84925F,PSYCHEDELIC WALL THERMOMETER,10.2,4,4,4
2010-11-01,90089,PINK CRYSTAL SKULL PHONE CHARM,10.2,12,1,1
2010-11-01,90101,WHITE FRANGIPANI NECKLACE,10.18,4,3,1
2010-11-01,90161A,ANT COPPER RED BOUDICCA BRACELET,10.18,2,2,0
2010-11-01,90049,IVORY GOLD METAL BAG CHARM,10.17,1,1,0
2010-11-01,90187B,GREEN DROP EARRINGS W BEAD CLUSTER,10.17,3,2,0
2010-11-01,22391,PAPERWEIGHT HOME SWEET HOME,10.16,3,2,1
2010-11-01,17109D,FLOWER FAIRY INCENSE BOUQUET,10.14,6,4,4
2010-11-01,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,10.08,24,1,1
2010-11-01,85186A,EASTER BUNNY GARLAND OF FLOWERS,10.08,24,1,1
2010-11-01,85203,HANGING WOOD AND FELT BUTTERFLY,10.08,16,6,2
2010-11-01,85204,HANGING WOOD AND FELT FLOWER,10.08,15,5,2
2010-11-01,21082,SET/20 FRUIT SALAD PAPER NAPKINS,10.04,4,3,0
2010-11-01,85169C,EAU DE NIL LOVE BIRD CANDLE,10.01,7,2,1
2010-11-01,46126A,ELVIS WALLHANGING / CURTAIN,10.0,8,5,5
2010-11-01,17014A,ORIGAMI VANILLA INCENSE CONES,9.959999999999999,5,2,1
2010-11-01,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,9.95,1,1,1
2010-11-01,85168B,BLACK BAROQUE CARRIAGE CLOCK,9.95,1,1,1
2010-11-01,21770,OPEN CLOSED METAL SIGN,9.9,2,1,1
2010-11-01,90159,COTE D'AZURE NECKLACE,9.9,2,1,1
2010-11-01,22021,BLUE FELT EASTER EGG BASKET,9.899999999999999,6,1,1
2010-11-01,79331,PINK FLOCK GLASS CANDLEHOLDER,9.899999999999999,6,1,1
2010-11-01,79337,BLUE FLOCK GLASS CANDLEHOLDER,9.899999999999999,6,1,1
2010-11-01,35933,PINK STOCKING CHRISTMAS DECORATION,9.88,26,4,3
2010-11-01,22882,NUMBER TILE VINTAGE FONT 3,9.75,5,3,3
2010-11-01,84526,GIANT BLACK SUNGLASSES,9.75,5,3,3
2010-11-01,90175B,PINK GLASS CHUNKY CHARM BRACELET,9.34,1,1,0
2010-11-01,84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,9.3,2,1,1
2010-11-01,21090,SET/6 COLLAGE PAPER PLATES,9.27,9,5,3
2010-11-01,90074,BLACK DIAMOND CLUSTER NECKLACE,8.95,1,1,1
2010-11-01,90075,MONTANA DIAMOND CLUSTER NECKLACE,8.95,1,1,1
2010-11-01,22058,CERAMIC LOVE HEARTS DESIGN MUG,8.94,6,3,3
2010-11-01,90201D,GREEN ENAMEL FLOWER RING,8.879999999999999,3,3,0
2010-11-01,90202D,PINK ENAMEL FLOWER HAIR TIE,8.879999999999999,3,2,0
2010-11-01,90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,8.870000000000001,3,3,1
2010-11-01,37444A,YELLOW BREAKFAST CUP AND SAUCER,8.86,2,2,1
2010-11-01,90027C,GLASS BEAD HOOP EARRINGS GREEN,8.86,3,2,1
2010-11-01,20664,TROPICAL HOLIDAY PURSE,8.850000000000001,3,1,1
2010-11-01,20850,ZINC HEART LATTICE PLANTER BOWL,8.850000000000001,3,1,1
2010-11-01,21337,SILVER WASHBAG,8.850000000000001,3,3,2
2010-11-01,21350,GINGHAM HEART WREATH,8.850000000000001,3,2,2
2010-11-01,47369A,PINK GREEN EMBROIDERY COSMETIC BAG,8.850000000000001,3,1,1
2010-11-01,84086B,YELLOW/BLUE RETRO RADIO,8.850000000000001,3,1,1
2010-11-01,84675,FROG KING WATERING CAN,8.850000000000001,3,1,1
2010-11-01,90214L,"LETTER ""L"" BLING KEY RING",8.85,9,7,3
2010-11-01,22291,HANGING CHICK CREAM DECORATION,8.78,5,3,1
2010-11-01,35597A,DUSTY PINK CHRISTMAS TREE 30CM,8.75,7,2,2
2010-11-01,72801D,4 SKY BLUE DINNER CANDLES,8.75,7,5,5
2010-11-01,84510C,SET OF 4 POLKADOT COASTERS,8.75,7,4,4
2010-11-01,84744,S/6 SEW ON CROCHET FLOWERS,8.75,7,2,2
2010-11-01,84970l,SINGLE HEART ZINC T-LIGHT HOLDER,8.52,4,4,0
2010-11-01,gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,8.51,1,1,0
2010-11-01,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,8.5,1,1,1
2010-11-01,81952V,ROUND PURPLE CLOCK W/SUCKER,8.5,10,1,1
2010-11-01,90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,8.5,2,1,1
2010-11-01,90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,8.5,1,1,1
2010-11-01,90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,8.5,1,1,1
2010-11-01,90024A,NEW BAROQUE B'FLY NECKLACE BLACK,8.5,1,1,1
2010-11-01,90024B,NEW BAROQUE B'FLY NECKLACE RED,8.5,1,1,1
2010-11-01,90024D,NEW BAROQUE B'FLY NECKLACE PINK,8.5,1,1,1
2010-11-01,90026B,GLASS BEAD HOOP NECKLACE MONTANA,8.5,1,1,1
2010-11-01,90151,SILVER/NATURAL SHELL NECKLACE,8.5,1,1,1
2010-11-01,90024C,NEW BAROQUE B'FLY NECKLACE GREEN,8.49,1,1,0
2010-11-01,90072,RUBY DROP CHANDELIER EARRINGS,8.48,2,2,0
2010-11-01,90120B,BLUE MURANO TWIST BRACELET,8.48,2,2,0
2010-11-01,72802a,ROSE SCENT CANDLE IN JEWELLED BOX,8.47,1,1,0
2010-11-01,84707B,PINK JEWELLED MIRROR TRINKET TRAY,8.47,1,1,0
2010-11-01,85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,8.47,1,1,0
2010-11-01,85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,8.47,1,1,0
2010-11-01,85035c,ROSE 3 WICK MORRIS BOX CANDLE,8.47,1,1,0
2010-11-01,90005A,JADE GREEN ENAMEL HAIR COMB,8.44,4,2,0
2010-11-01,21596,Hypochondriac Pill Stress Ball,8.42,2,2,0
2010-11-01,79403,FROSTED WHITE BASE,8.42,8,5,3
2010-11-01,35911A,MULTICOLOUR RABBIT EGG WARMER,8.41,3,2,1
2010-11-01,71215,METAL BASE FOR CANDLES,8.4,20,1,1
2010-11-01,72051S,BAG OF SILVER STONES,8.4,18,5,3
2010-11-01,85194L,HANGING SPRING FLOWER EGG LARGE,8.379999999999999,7,3,1
2010-11-01,84539,KNITTED RABBIT DOLL,8.25,5,2,2
2010-11-01,84874B,BLUE TRAVEL FIRST AID KIT,8.25,5,4,4
2010-11-01,20663,QUEEN OF THE SKIES HOLIDAY PURSE,7.97,3,3,1
2010-11-01,15058C,ICE CREAM DESIGN GARDEN PARASOL,7.95,1,1,1
2010-11-01,21629,SQUARE FLOOR CUSHION VINTAGE RED,7.95,1,1,1
2010-11-01,84891B,GREEN WIRE GOBLET CANDLEHOLDER,7.95,1,1,1
2010-11-01,90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",7.95,1,1,0
2010-11-01,17084A,TRANQUILITY MASALA INCENSE,7.77,37,2,2
2010-11-01,17136A,BLUE STONES ON WIRE FOR CANDLE,7.68,96,3,3
2010-11-01,84907,PINK YELLOW PATCH CUSHION COVER,7.65,1,1,1
2010-11-01,22214,CANDLE PLATE LACE WHITE,7.6499999999999995,3,1,1
2010-11-01,72709,IVORY SCULPTED RND CANDLE,7.6499999999999995,9,1,1
2010-11-01,90033,IVORY SHELL HEART EARRINGS,7.6499999999999995,3,1,1
2010-11-01,90078,PINK/WHITE GLASS DEMI CHOKER,7.64,1,1,0
2010-11-01,90140,PINK SWEETIE NECKLACE,7.64,1,1,0
2010-11-01,90164B,WHITE ROSEBUD PEARL BRACELET,7.64,1,1,0
2010-11-01,20819,SILVER TEDDY BEAR,7.62,1,1,0
2010-11-01,84509a,SET OF 4 ENGLISH ROSE PLACEMATS,7.62,1,1,0
2010-11-01,84660a,WHITE STITCHED WALL CLOCK,7.62,1,1,0
2010-11-01,84660b,BLACK STITCHED WALL CLOCK,7.62,1,1,0
2010-11-01,84660c,PINK STITCHED WALL CLOCK,7.62,1,1,0
2010-11-01,90003E,GREEN PAIR HEART HAIR SLIDES,7.62,2,2,0
2010-11-01,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,7.569999999999999,3,3,1
2010-11-01,90129D,AMBER GLASS TASSLE BAG CHARM,7.5600000000000005,3,2,0
2010-11-01,22256,FELT FARM ANIMAL CHICKEN,7.529999999999999,3,2,0
2010-11-01,72801c,4 ROSE PINK DINNER CANDLES,7.529999999999999,3,1,0
2010-11-01,84510e,SET OF 4 GREEN CAROUSEL COASTERS,7.529999999999999,3,1,0
2010-11-01,DCGS0003,BOXED GLASS ASHTRAY,7.529999999999999,3,3,0
2010-11-01,17090A,LAVENDER INCENSE 40 CONES IN TIN,7.5,6,2,2
2010-11-01,20701,PINK CAT FLORAL CUSHION COVER,7.5,2,1,1
2010-11-01,21538,DAIRY MAID PUDDING BOWL,7.5,2,1,1
2010-11-01,37351,ORANGE FLOWER MUG,7.5,6,1,1
2010-11-01,84751B,BLACK MEDIUM GLASS CAKE STAND,7.5,2,2,2
2010-11-01,84842,HELLO SAILOR BATHROOM SET,7.5,2,2,2
2010-11-01,84875B,GREEN SQUARE COMPACT MIRROR,7.5,2,1,1
2010-11-01,84875D,BLUE SQUARE COMPACT MIRROR,7.5,2,2,2
2010-11-01,84882,GREEN WIRE STANDING CANDLE HOLDER,7.5,2,2,2
2010-11-01,84926F,PSYCHEDELIC TILE COASTER,7.5,6,1,1
2010-11-01,84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,7.5,2,1,1
2010-11-01,90064B,BLACK VINTAGE CRYSTAL EARRINGS,7.5,2,1,0
2010-11-01,90176B,DIAMANTE NECKLACE BLACK,7.5,1,1,1
2010-11-01,90176D,DIAMANTE NECKLACE PURPLE,7.5,1,1,1
2010-11-01,90212C,PURPLE LAS VEGAS BRACELET ROUND,7.5,2,1,1
2010-11-01,84993B,75 BLACK PETIT FOUR CASES,7.14,17,6,6
2010-11-01,84877D,BLUE ROUND COMPACT MIRROR,7.109999999999999,2,2,1
2010-11-01,72225C,LAVENDER SCENT CAKE CANDLE,6.959999999999999,24,1,1
2010-11-01,90051,CRACKED GLAZE NECKLACE RED,6.95,1,1,1
2010-11-01,90160B,RED BOUDICCA LARGE BRACELET,6.95,1,1,1
2010-11-01,90160C,TURQ+RED BOUDICCA LARGE BRACELET,6.95,1,1,1
2010-11-01,71496A,A4 WALL TIDY BLUE OFFICE,6.880000000000001,8,2,1
2010-11-01,22268,EASTER DECORATION SITTING BUNNY,6.8,8,3,3
2010-11-01,84559b,3D SHEET OF CAT STICKERS,6.76,4,2,0
2010-11-01,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,6.76,4,3,0
2010-11-01,90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,6.76,4,3,0
2010-11-01,21117,BLOND DOLL DOORSTOP,6.75,1,1,1
2010-11-01,90065B,BLACK VINT ART DEC CRYSTAL BRACELET,6.75,1,1,0
2010-11-01,90214V,"LETTER ""V"" BLING KEY RING",6.75,7,5,1
2010-11-01,16014,SMALL CHINESE STYLE SCISSOR,6.720000000000001,16,3,3
2010-11-01,22247,BUNNY DECORATION MAGIC GARDEN,6.72,6,4,2
2010-11-01,84976,RECTANGULAR SHAPED MIRROR,6.72,2,1,0
2010-11-01,22609,PENS ASSORTED SPACEBALL,6.64,4,2,0
2010-11-01,72821,CUPID SCENTED CANDLE IN GLASS,6.6,4,2,2
2010-11-01,21084,SET/6 COLLAGE PAPER CUPS,6.5,10,2,2
