invoice_no,invoice_date,customer_id,country,order_value_gbp,units,product_lines,distinct_products
538101,2010-12-09 15:01:00,15380,United Kingdom,230.10000000000002,78,1,1
538104,2010-12-09 15:16:00,17950,United Kingdom,190.35,129,26,26
538106,2010-12-09 15:20:00,17950,United Kingdom,72.82000000000001,57,13,13
538107,2010-12-09 15:21:00,12826,United Kingdom,155.0,80,9,9
538108,2010-12-09 15:23:00,17456,United Kingdom,249.86,222,17,17
538113,2010-12-09 15:29:00,15811,United Kingdom,289.85,95,16,16
538116,2010-12-09 15:32:00,13327,United Kingdom,685.0,240,18,18
538117,2010-12-09 15:33:00,13327,United Kingdom,60.0,36,3,3
538120,2010-12-09 15:35:00,17017,United Kingdom,144.5,150,2,2
538125,2010-12-09 15:46:00,18225,United Kingdom,30.0,16,2,2
538126,2010-12-09 15:50:00,17838,United Kingdom,218.4,78,12,11
538127,2010-12-09 15:53:00,,United Kingdom,7.5,2,2,2
538145,2010-12-09 16:08:00,15211,United Kingdom,383.07,117,23,23
538146,2010-12-09 16:10:00,15596,United Kingdom,402.32,168,21,21
538147,2010-12-09 16:11:00,13090,United Kingdom,15.0,1,1,1
538148,2010-12-09 16:26:00,,United Kingdom,2215.27,225,111,111
538149,2010-12-09 16:27:00,,United Kingdom,2446.16,239,113,113
538151,2010-12-09 16:28:00,16163,United Kingdom,441.6,92,5,5
538153,2010-12-09 16:31:00,,United Kingdom,3091.82,353,121,121
538154,2010-12-09 16:35:00,,United Kingdom,294.01,32,21,21
538155,2010-12-09 16:52:00,16907,United Kingdom,179.92000000000002,67,33,33
538156,2010-12-09 16:53:00,15555,United Kingdom,620.35,202,37,37
538157,2010-12-09 16:57:00,17576,United Kingdom,119.65,57,12,12
538163,2010-12-09 17:27:00,17841,United Kingdom,257.95,116,46,45
538165,2010-12-09 17:34:00,14031,United Kingdom,185.82,154,3,3
538166,2010-12-09 18:09:00,17965,United Kingdom,113.2,43,16,16
538167,2010-12-09 18:58:00,14713,United Kingdom,298.95,125,25,25
538168,2010-12-09 19:23:00,14702,United Kingdom,310.45,162,29,29
538169,2010-12-09 19:28:00,13230,United Kingdom,93.45,33,13,13
538170,2010-12-09 19:32:00,13969,United Kingdom,317.59000000000003,133,25,25
538171,2010-12-09 20:01:00,17530,United Kingdom,300.64,194,65,65
538172,2010-12-10 09:33:00,15805,United Kingdom,370.80000000000007,212,11,11
538174,2010-12-10 09:35:00,12471,Germany,1947.01,1063,46,46
538175,2010-12-10 09:48:00,12471,Germany,378.0,21,1,1
538176,2010-12-10 09:48:00,17675,United Kingdom,402.0,152,4,4
538177,2010-12-10 09:51:00,,United Kingdom,6272.01,1306,534,531
538178,2010-12-10 09:51:00,17696,United Kingdom,157.9,82,6,6
538179,2010-12-10 09:52:00,17696,United Kingdom,17.700000000000003,6,1,1
538180,2010-12-10 09:53:00,13418,United Kingdom,369.09999999999997,178,10,10
538181,2010-12-10 10:08:00,17076,United Kingdom,151.5,58,7,7
538182,2010-12-10 10:18:00,17827,United Kingdom,114.24000000000001,38,9,9
538183,2010-12-10 10:21:00,16265,United Kingdom,651.83,279,32,32
538184,2010-12-10 10:21:00,17880,United Kingdom,458.92,314,26,26
538185,2010-12-10 10:22:00,16265,United Kingdom,188.98,90,6,6
538186,2010-12-10 10:26:00,13000,United Kingdom,201.75,77,11,11
538187,2010-12-10 10:27:00,16499,United Kingdom,218.10000000000002,68,10,10
538188,2010-12-10 10:29:00,,United Kingdom,2.95,1,1,1
538190,2010-12-10 10:47:00,17790,United Kingdom,127.9,56,10,10
538191,2010-12-10 10:49:00,15061,United Kingdom,5375.28,1559,16,16
538192,2010-12-10 10:50:00,15061,United Kingdom,135.0,20,1,1
538193,2010-12-10 10:51:00,15061,United Kingdom,67.5,10,1,1
538194,2010-12-10 10:52:00,17790,United Kingdom,0.95,1,1,1
538195,2010-12-10 10:52:00,15061,United Kingdom,337.5,50,2,2
538196,2010-12-10 10:56:00,12731,France,1071.9,418,16,16
538197,2010-12-10 10:56:00,14419,United Kingdom,124.1,55,21,20
538198,2010-12-10 11:01:00,17827,United Kingdom,919.8,659,87,87
538199,2010-12-10 11:02:00,14082,United Kingdom,182.25,110,29,28
538200,2010-12-10 11:11:00,17912,United Kingdom,94.3,56,14,14
538201,2010-12-10 11:12:00,15723,United Kingdom,190.7,73,38,37
538202,2010-12-10 11:19:00,14667,United Kingdom,254.57,139,18,18
538203,2010-12-10 11:21:00,13767,United Kingdom,186.60000000000002,116,8,8
538204,2010-12-10 11:23:00,16656,United Kingdom,428.76,396,4,4
538205,2010-12-10 11:24:00,12748,United Kingdom,327.65999999999997,270,60,60
538206,2010-12-10 11:31:00,17827,United Kingdom,236.92,44,15,15
538207,2010-12-10 11:33:00,12748,United Kingdom,270.22,259,54,54
538208,2010-12-10 11:39:00,14037,United Kingdom,111.8,34,26,26
538209,2010-12-10 11:42:00,12748,United Kingdom,185.06,104,41,41
538210,2010-12-10 11:44:00,14256,United Kingdom,523.86,302,32,32
538211,2010-12-10 11:47:00,17690,United Kingdom,239.70000000000002,60,8,8
538216,2010-12-10 11:51:00,14543,United Kingdom,254.4,40,5,5
538240,2010-12-10 12:00:00,16062,United Kingdom,247.56,124,7,7
538248,2010-12-10 12:14:00,18116,United Kingdom,139.68,73,38,36
538250,2010-12-10 12:20:00,18118,United Kingdom,132.65,59,33,33
538252,2010-12-10 12:29:00,16019,United Kingdom,219.1,60,8,8
538255,2010-12-10 12:33:00,14911,EIRE,1156.05,379,51,51
538260,2010-12-10 12:42:00,18178,United Kingdom,300.65000000000003,105,16,16
538263,2010-12-10 12:44:00,18065,United Kingdom,228.12,132,14,14
538268,2010-12-10 12:45:00,18065,United Kingdom,116.89999999999999,52,7,7
538279,2010-12-10 12:48:00,14952,United Kingdom,686.16,472,7,7
538280,2010-12-10 12:50:00,12748,United Kingdom,612.1,418,11,11
538283,2010-12-10 12:56:00,12748,United Kingdom,10.29,7,4,4
538288,2010-12-10 12:58:00,12748,United Kingdom,1.9,2,1,1
538296,2010-12-10 13:06:00,13148,United Kingdom,309.40000000000003,178,18,18
538306,2010-12-10 13:24:00,12989,United Kingdom,202.5,30,1,1
538307,2010-12-10 13:27:00,14667,United Kingdom,207.36,79,38,38
538308,2010-12-10 13:29:00,14107,United Kingdom,363.24,268,16,16
538309,2010-12-10 13:32:00,15881,United Kingdom,114.45000000000002,55,3,3
538310,2010-12-10 13:44:00,15529,United Kingdom,25.799999999999997,20,2,2
538311,2010-12-10 13:48:00,12785,Portugal,311.95,131,14,14
538312,2010-12-10 13:48:00,16727,United Kingdom,256.32,167,44,41
538313,2010-12-10 13:50:00,15514,United Kingdom,1076.3200000000002,290,30,23
538327,2010-12-10 13:58:00,15514,United Kingdom,401.92,226,22,22
538342,2010-12-10 14:04:00,15514,United Kingdom,39.949999999999996,47,1,1
538343,2010-12-10 14:29:00,13448,United Kingdom,385.58000000000004,170,16,16
538345,2010-12-10 14:45:00,13787,United Kingdom,106.4,56,7,7
538346,2010-12-10 14:53:00,17865,United Kingdom,756.45,387,36,36
538347,2010-12-10 14:54:00,17220,United Kingdom,317.5,83,32,31
538349,2010-12-10 14:59:00,,United Kingdom,6602.3099999999995,1504,620,607
538351,2010-12-10 15:17:00,,United Kingdom,12633.67,2229,140,140
538352,2010-12-10 15:21:00,16565,United Kingdom,173.7,46,3,3
538353,2010-12-10 15:31:00,13798,United Kingdom,3762.66,2420,38,37
538354,2010-12-10 15:45:00,16873,United Kingdom,2157.64,1040,68,68
538355,2010-12-10 15:49:00,17912,United Kingdom,9.9,2,1,1
538356,2010-12-10 15:56:00,14062,United Kingdom,966.62,712,21,21
538358,2010-12-10 16:09:00,,United Kingdom,21.7,6,6,6
538361,2010-12-10 16:36:00,17757,United Kingdom,158.0,59,26,26
538363,2010-12-10 17:14:00,18016,United Kingdom,156.65,65,19,19
538364,2010-12-10 17:26:00,14448,United Kingdom,102.35000000000001,44,18,18
538365,2010-12-12 10:11:00,17243,United Kingdom,326.7,100,19,18
538366,2010-12-12 10:47:00,18109,United Kingdom,275.3,44,7,7
538367,2010-12-12 10:48:00,14800,United Kingdom,664.01,635,43,42
538368,2010-12-12 10:57:00,15503,United Kingdom,141.04,70,66,66
538369,2010-12-12 11:06:00,17251,United Kingdom,269.83,108,37,37
538370,2010-12-12 11:06:00,16923,United Kingdom,550.5,218,50,47
538371,2010-12-12 11:07:00,15570,United Kingdom,333.54,193,37,34
538374,2010-12-12 11:17:00,14159,United Kingdom,189.92,112,50,50
538378,2010-12-12 11:26:00,14577,United Kingdom,346.90000000000003,131,38,34
538379,2010-12-12 11:26:00,17126,United Kingdom,201.95,79,53,50
538382,2010-12-12 11:37:00,17218,United Kingdom,214.24,84,37,37
538397,2010-12-12 11:44:00,12753,Japan,3590.59,2409,48,48
538403,2010-12-12 11:46:00,17211,United Kingdom,324.22,196,22,22
538409,2010-12-12 11:49:00,17236,United Kingdom,126.28,67,9,9
538417,2010-12-12 11:54:00,16393,United Kingdom,106.75,51,10,10
538418,2010-12-12 12:00:00,17372,United Kingdom,168.46,127,45,44
538419,2010-12-12 12:01:00,16367,United Kingdom,167.09,87,34,33
538420,2010-12-12 12:03:00,12875,United Kingdom,293.76000000000005,1728,1,1
538421,2010-12-12 12:08:00,17917,United Kingdom,107.16,55,28,28
538437,2010-12-12 12:18:00,16010,United Kingdom,110.1,46,24,24
538449,2010-12-12 12:24:00,17085,United Kingdom,448.74,227,53,53
538453,2010-12-12 12:26:00,16779,United Kingdom,330.92,195,27,26
538470,2010-12-12 12:34:00,15224,United Kingdom,11.6,2,2,2
538473,2010-12-12 12:35:00,13668,United Kingdom,177.66,66,14,14
538488,2010-12-12 12:41:00,13715,United Kingdom,210.13,119,28,28
538497,2010-12-12 12:44:00,14684,United Kingdom,168.36,70,44,44
538499,2010-12-12 12:46:00,17819,United Kingdom,388.65,35,2,2
538501,2010-12-12 12:51:00,13715,United Kingdom,11.9,2,1,1
538503,2010-12-12 12:56:00,17188,United Kingdom,513.64,174,6,6
538504,2010-12-12 13:01:00,16011,United Kingdom,160.65,97,17,16
538507,2010-12-12 13:26:00,15547,United Kingdom,767.37,559,56,54
538508,2010-12-12 13:32:00,15998,United Kingdom,863.39,466,118,118
538509,2010-12-12 13:37:00,14413,United Kingdom,121.05,67,22,22
538510,2010-12-12 13:47:00,18004,United Kingdom,157.92,75,37,32
538511,2010-12-12 13:56:00,13959,United Kingdom,214.74,118,16,16
538512,2010-12-12 14:03:00,16665,United Kingdom,135.39999999999998,59,9,9
538513,2010-12-12 14:21:00,15454,United Kingdom,179.1,86,25,23
538514,2010-12-12 14:27:00,15044,United Kingdom,786.35,303,50,47
538515,2010-12-12 14:43:00,17937,United Kingdom,1393.56,564,13,13
538516,2010-12-12 14:49:00,14608,United Kingdom,204.0,48,1,1
538517,2010-12-12 16:05:00,17618,United Kingdom,278.98,149,42,41
538518,2010-12-12 16:14:00,14505,United Kingdom,1038.6,506,133,126
538519,2010-12-12 16:20:00,18037,United Kingdom,31.3,6,6,6
538520,2010-12-12 16:21:00,,United Kingdom,23.3,4,3,3
538521,2010-12-13 09:02:00,14180,United Kingdom,339.40000000000003,56,17,17
538522,2010-12-13 09:09:00,16210,United Kingdom,539.2,552,6,6
538523,2010-12-13 09:29:00,13198,United Kingdom,384.55,270,24,24
538524,2010-12-13 09:35:00,,United Kingdom,5344.98,1303,490,488
538525,2010-12-13 09:39:00,12540,Spain,881.01,300,20,20
538526,2010-12-13 09:49:00,13225,United Kingdom,1206.72,864,4,4
538527,2010-12-13 09:52:00,15361,United Kingdom,418.92,336,7,7
538528,2010-12-13 09:57:00,15689,United Kingdom,103.5,56,6,6
538529,2010-12-13 10:24:00,14290,United Kingdom,777.5600000000001,220,23,23
538532,2010-12-13 10:31:00,13209,United Kingdom,318.85,117,13,13
538533,2010-12-13 10:31:00,14796,United Kingdom,357.61,238,37,36
538534,2010-12-13 10:36:00,15881,United Kingdom,40.8,48,1,1
538535,2010-12-13 10:39:00,17790,United Kingdom,127.0,61,7,7
538537,2010-12-13 10:41:00,12747,United Kingdom,347.71,105,8,8
538541,2010-12-13 10:46:00,17428,United Kingdom,540.95,227,15,15
538557,2010-12-13 10:52:00,17790,United Kingdom,27.8,4,2,2
538558,2010-12-13 10:58:00,13069,United Kingdom,309.71999999999997,562,34,34
538565,2010-12-13 11:11:00,13069,United Kingdom,1.9,2,1,1
538566,2010-12-13 11:21:00,,United Kingdom,4909.89,1034,474,471
538567,2010-12-13 11:23:00,13999,United Kingdom,302.1,265,17,17
538576,2010-12-13 11:29:00,14498,United Kingdom,166.22,70,14,13
538591,2010-12-13 11:44:00,14741,United Kingdom,310.8,296,10,10
538592,2010-12-13 11:47:00,15854,United Kingdom,230.1,92,15,15
538593,2010-12-13 11:51:00,16701,United Kingdom,476.76,366,11,11
538594,2010-12-13 11:57:00,16927,United Kingdom,218.1,490,2,2
538596,2010-12-13 12:10:00,17990,United Kingdom,168.0,72,7,7
538597,2010-12-13 12:26:00,15555,United Kingdom,171.04,196,26,26
538625,2010-12-13 12:50:00,14544,United Kingdom,1101.77,836,54,53
538626,2010-12-13 12:57:00,17338,United Kingdom,767.6,336,56,55
538627,2010-12-13 12:59:00,,United Kingdom,14.44,12,7,7
538629,2010-12-13 13:10:00,17799,United Kingdom,223.48,133,33,30
538630,2010-12-13 13:25:00,14565,United Kingdom,1167.41,640,54,54
538631,2010-12-13 13:27:00,13408,United Kingdom,689.04,440,9,9
538633,2010-12-13 13:28:00,16726,United Kingdom,129.57,57,20,20
538634,2010-12-13 13:28:00,14085,United Kingdom,466.49,237,40,38
538635,2010-12-13 13:32:00,17303,United Kingdom,250.04,144,53,53
538636,2010-12-13 13:50:00,14639,United Kingdom,676.54,272,41,41
538637,2010-12-13 13:52:00,17611,United Kingdom,244.19,129,44,44
538638,2010-12-13 14:16:00,17231,United Kingdom,232.01,116,52,50
538639,2010-12-13 14:24:00,17179,United Kingdom,243.0,98,20,20
538640,2010-12-13 14:32:00,17524,United Kingdom,145.0,90,6,6
538641,2010-12-13 14:36:00,15640,United Kingdom,1485.78,772,37,37
538644,2010-12-13 14:39:00,12476,Germany,12.45,2,2,2
538645,2010-12-13 14:52:00,13269,United Kingdom,310.74,230,16,16
538646,2010-12-13 14:55:00,17293,United Kingdom,346.14,208,14,14
538648,2010-12-13 14:56:00,17937,United Kingdom,760.32,240,5,5
538649,2010-12-13 15:03:00,,United Kingdom,14.149999999999999,3,2,2
538651,2010-12-13 15:07:00,15311,United Kingdom,280.94,78,23,23
538652,2010-12-13 15:12:00,17890,United Kingdom,463.01,330,62,61
538653,2010-12-13 15:12:00,13089,United Kingdom,1247.64,504,18,18
538654,2010-12-13 15:13:00,13089,United Kingdom,91.9,26,5,5
538655,2010-12-13 15:16:00,17375,United Kingdom,109.71000000000001,69,21,21
538656,2010-12-13 15:20:00,17371,United Kingdom,92.14,39,7,7
538657,2010-12-13 15:26:00,15867,United Kingdom,201.4,63,16,16
538658,2010-12-13 15:34:00,17969,United Kingdom,125.2,131,7,7
538659,2010-12-13 15:36:00,14625,United Kingdom,585.53,255,34,34
538660,2010-12-13 15:37:00,15808,United Kingdom,1228.4,419,42,41
538661,2010-12-13 15:42:00,15194,United Kingdom,309.05,119,11,11
538662,2010-12-13 15:44:00,15159,United Kingdom,1822.88,980,46,46
538663,2010-12-13 15:45:00,15159,United Kingdom,38.1,8,2,2
538664,2010-12-13 15:46:00,14733,United Kingdom,1695.1200000000001,844,33,33
538665,2010-12-13 15:56:00,17576,United Kingdom,177.35,73,10,10
538666,2010-12-13 15:57:00,,United Kingdom,12.850000000000001,7,6,6
538667,2010-12-13 16:01:00,12748,United Kingdom,1.9,2,1,1
538668,2010-12-13 16:17:00,13211,United Kingdom,110.7,46,2,2
538669,2010-12-13 16:18:00,12748,United Kingdom,0.95,1,1,1
538671,2010-12-13 16:38:00,15777,United Kingdom,365.55,113,5,5
538678,2010-12-13 16:46:00,,United Kingdom,67.72,33,17,16
538679,2010-12-13 17:03:00,16455,United Kingdom,150.68,52,11,11
538683,2010-12-13 17:40:00,14525,United Kingdom,462.3,312,20,19
538685,2010-12-14 09:39:00,15694,United Kingdom,15.0,1,1,1
538687,2010-12-14 09:50:00,13324,United Kingdom,650.1,210,5,5
538688,2010-12-14 09:50:00,14829,United Kingdom,148.36,100,7,7
538689,2010-12-14 09:52:00,13050,United Kingdom,300.92,146,16,16
538697,2010-12-14 10:18:00,13948,United Kingdom,102.0,40,3,3
538706,2010-12-14 10:34:00,14667,United Kingdom,312.4,392,13,13
538707,2010-12-14 10:38:00,17894,United Kingdom,167.01,76,42,42
538708,2010-12-14 10:43:00,16202,United Kingdom,365.27,191,18,18
538709,2010-12-14 10:46:00,16442,United Kingdom,147.06,61,44,44
538710,2010-12-14 10:48:00,18075,United Kingdom,198.95000000000002,117,12,12
538714,2010-12-14 11:01:00,14524,United Kingdom,275.45,137,26,26
538715,2010-12-14 11:03:00,14907,United Kingdom,325.22,118,18,18
538716,2010-12-14 11:04:00,14907,United Kingdom,17.4,12,1,1
538719,2010-12-14 11:10:00,15602,United Kingdom,60.0,48,1,1
538721,2010-12-14 11:11:00,17526,United Kingdom,11.8,4,1,1
538722,2010-12-14 11:12:00,17975,United Kingdom,307.39,104,20,20
538724,2010-12-14 11:12:00,,United Kingdom,2.95,1,1,1
538744,2010-12-14 11:26:00,15356,United Kingdom,195.8,110,55,54
538753,2010-12-14 11:29:00,14901,United Kingdom,134.64999999999998,38,6,6
538778,2010-12-14 11:37:00,,United Kingdom,39.45,13,9,9
538783,2010-12-14 11:38:00,14961,United Kingdom,976.7,490,30,30
538785,2010-12-14 11:39:00,14961,United Kingdom,206.0,76,8,8
538795,2010-12-14 11:42:00,13267,United Kingdom,293.85,109,10,10
538796,2010-12-14 11:43:00,17041,United Kingdom,304.5,190,17,17
538797,2010-12-14 11:44:00,17685,United Kingdom,10.5,25,1,1
538799,2010-12-14 11:48:00,15039,United Kingdom,706.25,225,59,59
538800,2010-12-14 11:51:00,16458,United Kingdom,193.9,86,10,10
538801,2010-12-14 11:51:00,16083,United Kingdom,337.98,384,17,17
538807,2010-12-14 12:06:00,17194,United Kingdom,252.62,118,28,26
538808,2010-12-14 12:11:00,14057,United Kingdom,632.52,751,43,43
538809,2010-12-14 12:17:00,15514,United Kingdom,306.52,208,11,11
538810,2010-12-14 12:18:00,14871,United Kingdom,120.95,33,21,21
538811,2010-12-14 12:22:00,13178,United Kingdom,710.0,388,32,32
538812,2010-12-14 12:25:00,18044,United Kingdom,74.25,53,6,6
538814,2010-12-14 12:30:00,15983,United Kingdom,324.72,140,25,25
538815,2010-12-14 12:30:00,18219,United Kingdom,179.87,75,11,11
538816,2010-12-14 12:35:00,16812,United Kingdom,479.35,81,15,15
538817,2010-12-14 12:38:00,16191,United Kingdom,301.2,360,4,4
538826,2010-12-14 12:58:00,12370,Cyprus,1587.07,916,82,82
538827,2010-12-14 12:59:00,14298,United Kingdom,2594.7599999999998,2552,89,89
538828,2010-12-14 13:00:00,14298,United Kingdom,231.84,300,4,4
538829,2010-12-14 13:00:00,16191,United Kingdom,326.4,384,1,1
538830,2010-12-14 13:01:00,14298,United Kingdom,146.46,78,5,5
538831,2010-12-14 13:02:00,18144,United Kingdom,337.59999999999997,224,4,4
538832,2010-12-14 13:03:00,17158,United Kingdom,413.79,251,25,25
538836,2010-12-14 13:09:00,12748,United Kingdom,234.85999999999999,111,22,21
538839,2010-12-14 13:10:00,14606,United Kingdom,292.89,107,43,42
538841,2010-12-14 13:11:00,16899,United Kingdom,170.55,75,16,16
538843,2010-12-14 13:18:00,16033,United Kingdom,152.1,45,18,17
538844,2010-12-14 13:19:00,14680,United Kingdom,1194.52,470,17,17
538845,2010-12-14 13:19:00,16531,United Kingdom,92.82,74,6,6
538846,2010-12-14 13:22:00,14606,United Kingdom,11.0,4,2,2
538848,2010-12-14 13:28:00,17404,Sweden,1188.0,240,1,1
538849,2010-12-14 13:31:00,14415,United Kingdom,852.68,458,83,80
538850,2010-12-14 13:31:00,16499,United Kingdom,147.35,59,9,9
538851,2010-12-14 13:32:00,16556,United Kingdom,310.85,187,16,16
538852,2010-12-14 13:33:00,17372,United Kingdom,198.07,107,29,29
538853,2010-12-14 13:35:00,16805,United Kingdom,214.77,270,55,55
538854,2010-12-14 13:44:00,13102,United Kingdom,357.1,152,12,12
538855,2010-12-14 13:50:00,16503,United Kingdom,488.09,219,30,30
538856,2010-12-14 13:51:00,14057,United Kingdom,293.4,220,5,5
538857,2010-12-14 13:58:00,15311,United Kingdom,150.75,62,10,10
538858,2010-12-14 13:58:00,16553,United Kingdom,951.24,640,11,11
538859,2010-12-14 13:59:00,16553,United Kingdom,658.2,428,6,6
538860,2010-12-14 14:02:00,17757,United Kingdom,115.35,52,12,12
538862,2010-12-14 14:11:00,16710,United Kingdom,149.5,52,17,17
538863,2010-12-14 14:15:00,16919,United Kingdom,341.65999999999997,138,43,43
538864,2010-12-14 14:26:00,17739,United Kingdom,360.06,90,5,5
538865,2010-12-14 14:37:00,13238,United Kingdom,91.15,33,5,5
538866,2010-12-14 14:40:00,17841,United Kingdom,647.99,318,67,66
538867,2010-12-14 14:41:00,,United Kingdom,3.75,1,1,1
538868,2010-12-14 14:42:00,17017,United Kingdom,824.02,814,27,27
538869,2010-12-14 14:50:00,15107,United Kingdom,61.05,43,3,3
538870,2010-12-14 14:54:00,12829,United Kingdom,85.75,125,5,5
538871,2010-12-14 15:02:00,14051,United Kingdom,476.70000000000005,186,6,6
538872,2010-12-14 15:13:00,13097,United Kingdom,304.90000000000003,90,11,11
538875,2010-12-14 15:18:00,13756,United Kingdom,307.8,106,9,9
538877,2010-12-14 15:29:00,,United Kingdom,12681.58,2150,148,148
538878,2010-12-14 15:43:00,13767,United Kingdom,267.0,104,8,8
538879,2010-12-14 15:50:00,15392,United Kingdom,338.98,402,19,19
538880,2010-12-14 15:52:00,,United Kingdom,638.74,89,57,57
538881,2010-12-14 15:54:00,,United Kingdom,718.3499999999999,80,48,48
538883,2010-12-14 15:56:00,,United Kingdom,1308.63,149,78,78
538884,2010-12-14 15:56:00,,United Kingdom,518.73,62,41,41
538885,2010-12-14 15:58:00,,United Kingdom,20.25,3,1,1
538886,2010-12-14 16:07:00,13846,United Kingdom,411.4,234,28,28
538888,2010-12-14 16:23:00,17912,United Kingdom,125.56,114,14,14
538890,2010-12-14 16:39:00,12867,United Kingdom,362.79,377,54,53
538892,2010-12-14 16:53:00,16422,United Kingdom,17.4,12,1,1
538894,2010-12-14 17:22:00,16161,United Kingdom,202.45,87,25,25
538895,2010-12-15 09:07:00,14401,United Kingdom,247.38,370,15,15
538896,2010-12-15 09:09:00,16145,United Kingdom,302.78,270,17,17
538899,2010-12-15 09:49:00,16817,United Kingdom,123.1,58,5,5
538900,2010-12-15 09:51:00,13078,United Kingdom,366.77,135,19,19
538901,2010-12-15 09:58:00,17629,United Kingdom,238.65,115,11,11
